account_id,account_number,customer_id,branch_id,account_type,account_status,opened_date,current_balance
12121,AC00012121,80,3,Fixed Deposit,Dormant,2023-06-13,475927.31
12122,AC00012122,62,4,saving,Inactive,2025-11-30,176852.52
12123,AC00012123,62,4,CURRENT,Closed,2022-10-17,119478.96
12124,AC00012124,44,3,CURRENT,Dormant,2025-02-25,318349.63
12125,AC00012125,54,4,Savings,Active,2025-07-26,174420.32
12126,AC00012126,43,4,CURRENT,Closed,2024-08-22,41268.51
12127,AC00012127,93,1,Savings,active,2022-08-27,134402.38
12128,AC00012128,37,3,Fixed Deposit,Dormant,2024-06-30,361481.35
12129,AC00012129,53,1,CURRENT,active,2025-06-09,72628.12
12130,AC00012130,87,4,Fixed Deposit,active,2022-06-18,166728.2
12131,AC00012131,34,4,CURRENT,Dormant,2023-10-11,71915.83
12132,AC00012132,25,3,CURRENT,active,2025-02-12,49560.67
12133,AC00012133,91,2,Current,Dormant,2025-08-09,276535.02
12134,AC00012134,61,3,Savings,active,2025-04-23,42625.63
12135,AC00012135,21,1,Savings,Active,2023-07-12,257167.86
12136,AC00012136,40,1,saving,Inactive,2022-10-30,201231.61
12137,AC00012137,78,1,Fixed Deposit,Closed,2023-01-11,209710.74
12138,AC00012138,11,1,Savings,Inactive,2025-02-11,307837.22
12139,AC00012139,98,4,CURRENT,Dormant,2022-09-25,375536.35
12140,AC00012140,22,4,Current,active,2025-05-17,54217.6
12141,AC00012141,2,1,Current,Dormant,2025-08-12,118695.43
12142,AC00012142,71,3,Fixed Deposit,active,2024-12-07,72985.41
12143,AC00012143,73,2,Savings,Inactive,2026-02-10,489285.75
12144,AC00012144,7,3,saving,Closed,2023-12-23,90945.55
12145,AC00012145,66,3,CURRENT,Active,2022-12-25,75543.53
12146,AC00012146,2,3,Fixed Deposit,Dormant,2024-06-09,105345.93
12147,AC00012147,94,2,Fixed Deposit,active,2026-03-24,23554.05
12148,AC00012148,87,1,Current,Active,2024-04-24,328018.0
12149,AC00012149,41,3,Fixed Deposit,active,2026-02-24,77219.15
12150,AC00012150,20,3,CURRENT,Closed,2023-03-11,136570.36
12151,AC00012151,85,4,Current,Active,2023-05-02,48952.66
12152,AC00012152,92,4,Current,Inactive,2022-08-24,366937.56
12153,AC00012153,71,1,Current,Active,2025-04-05,133656.48
12154,AC00012154,4,3,Fixed Deposit,Inactive,2022-07-13,437544.24
12155,AC00012155,67,2,CURRENT,active,2024-07-14,206809.57
12156,AC00012156,97,4,CURRENT,active,2023-09-08,390722.53
12157,AC00012157,91,1,saving,Active,2025-05-22,19192.62
12158,AC00012158,86,4,Savings,Dormant,2022-11-02,310251.09
12159,AC00012159,100,2,saving,Active,2026-03-14,186069.7
12160,AC00012160,57,3,Savings,Active,2024-11-18,313967.7
12161,AC00012161,59,4,saving,active,2022-12-03,156512.5
12162,AC00012162,45,1,Savings,active,2023-07-29,53974.17
12163,AC00012163,49,4,Fixed Deposit,Inactive,2024-12-04,176000.36
12164,AC00012164,70,1,CURRENT,Inactive,2025-03-11,205143.39
12165,AC00012165,68,1,CURRENT,Dormant,2025-06-26,478990.74
12166,AC00012166,83,3,saving,Closed,2023-02-15,396284.5
12167,AC00012167,58,4,saving,Dormant,2026-01-30,130981.37
12168,AC00012168,11,4,Fixed Deposit,Dormant,2022-08-06,124988.79
12169,AC00012169,11,3,Fixed Deposit,active,2022-11-18,236005.07
12170,AC00012170,60,2,Current,Inactive,2022-11-22,279719.98
12171,AC00012171,56,2,saving,Active,2025-11-06,441168.27
12172,AC00012172,21,3,Savings,Closed,2025-02-02,64054.75
12173,AC00012173,21,3,saving,Inactive,2025-07-02,113699.84
12174,AC00012174,30,3,Current,Closed,2023-11-23,421813.3
12175,AC00012175,99,3,CURRENT,Active,2023-05-08,266005.6
12176,AC00012176,23,4,Savings,Active,2026-04-08,456671.93
12177,AC00012177,83,4,Savings,Closed,2023-03-02,70385.66
12178,AC00012178,4,2,Fixed Deposit,Closed,2026-01-19,1694.61
12179,AC00012179,28,2,CURRENT,active,2024-05-27,7593.91
12180,AC00012180,39,3,Fixed Deposit,Active,2025-05-28,82518.15
12181,AC00012181,11,4,CURRENT,Dormant,2023-01-04,199271.39
12182,AC00012182,85,3,CURRENT,Closed,2024-03-11,256058.08
12183,AC00012183,71,1,Current,Active,2024-09-27,423501.09
12184,AC00012184,96,4,Current,Closed,2024-09-05,489933.0
12185,AC00012185,1,1,saving,Closed,2023-03-20,396767.22
12186,AC00012186,60,1,Savings,Dormant,2023-03-18,444866.57
12187,AC00012187,84,2,Fixed Deposit,active,2023-07-04,266662.94
12188,AC00012188,68,4,Fixed Deposit,Dormant,2022-11-25,113713.59
12189,AC00012189,4,3,saving,Closed,2026-01-17,281072.5
12190,AC00012190,100,1,Current,Closed,2025-02-15,477659.65
12191,AC00012191,64,1,Current,Active,2023-10-18,466399.53
12192,AC00012192,65,3,Fixed Deposit,Closed,2022-10-12,180512.51
12193,AC00012193,45,4,CURRENT,Dormant,2025-07-02,24615.9
12194,AC00012194,4,1,Savings,active,2024-09-07,447452.41
12195,AC00012195,20,4,saving,active,2024-02-05,216831.74
12196,AC00012196,6,3,Fixed Deposit,Active,2022-09-11,15552.24
12197,AC00012197,69,3,Current,active,2026-01-10,185079.12
12198,AC00012198,8,4,Current,Active,2025-01-15,142618.72
12199,AC00012199,16,2,saving,Closed,2025-12-19,84626.66
12200,AC00012200,18,3,saving,Active,2023-04-21,15770.77
12201,AC00012201,98,1,saving,Inactive,2025-06-03,126163.42
12202,AC00012202,79,2,saving,Closed,2024-10-23,84749.16
12203,AC00012203,40,1,Savings,Dormant,2022-10-30,364926.81
12204,AC00012204,9,4,saving,Active,2025-05-07,54517.45
12205,AC00012205,52,1,Savings,active,2026-02-23,100918.53
12206,AC00012206,84,3,CURRENT,Closed,2024-02-11,77052.25
12207,AC00012207,28,2,Current,Dormant,2025-12-02,325792.41
12208,AC00012208,97,2,Savings,Active,2025-04-09,480059.3
12209,AC00012209,5,4,CURRENT,Dormant,2025-07-20,401725.37
12210,AC00012210,18,4,Fixed Deposit,active,2025-07-29,223718.21
12211,AC00012211,60,2,Fixed Deposit,active,2023-05-11,243927.45
12212,AC00012212,74,3,CURRENT,Active,2024-11-14,216318.0
12213,AC00012213,34,4,Fixed Deposit,Dormant,2022-08-30,498509.68
12214,AC00012214,9,2,CURRENT,Closed,2024-05-08,312005.12
12215,AC00012215,85,4,Fixed Deposit,Closed,2024-03-19,104230.8
12216,AC00012216,43,2,Current,Closed,2023-02-18,58871.74
12217,AC00012217,84,1,CURRENT,active,2025-03-15,497065.41
12218,AC00012218,51,2,Current,Active,2025-10-25,79563.43
12219,AC00012219,22,3,CURRENT,Dormant,2023-11-22,345427.99
12220,AC00012220,84,3,saving,Dormant,2022-06-03,322465.0
12221,AC00012221,18,1,saving,Active,2022-06-06,400775.75
12222,AC00012222,97,4,Current,Inactive,2026-02-01,402811.06
12223,AC00012223,62,1,saving,Closed,2024-02-02,360902.12
12224,AC00012224,33,2,Fixed Deposit,Dormant,2025-11-24,84112.42
12225,AC00012225,14,1,Current,Closed,2023-10-27,467987.84
12226,AC00012226,64,1,Fixed Deposit,Closed,2023-12-17,498019.41
12227,AC00012227,27,4,Fixed Deposit,Dormant,2025-03-12,137157.96
12228,AC00012228,58,3,Savings,Inactive,2024-01-06,330946.5
12229,AC00012229,26,1,saving,Active,2026-02-17,141595.89
12230,AC00012230,69,4,CURRENT,active,2024-08-01,476984.19
12231,AC00012231,40,3,saving,Closed,2024-08-26,394485.55
12232,AC00012232,89,3,Fixed Deposit,Inactive,2024-01-14,171524.26
12233,AC00012233,32,2,saving,active,2023-08-18,342932.32
12234,AC00012234,39,1,Savings,active,2024-05-29,464091.8
12235,AC00012235,55,3,Current,active,2023-12-05,451141.42
12236,AC00012236,76,3,Savings,Active,2026-03-22,408203.0
12237,AC00012237,72,1,Savings,active,2023-05-17,202249.57
12238,AC00012238,86,3,Savings,active,2022-09-15,216947.07
12239,AC00012239,93,4,saving,Closed,2024-10-14,52642.24
12240,AC00012240,72,2,Fixed Deposit,Closed,2024-02-18,244299.19
12241,AC00012241,38,2,saving,Dormant,2023-08-04,54151.05
12242,AC00012242,96,1,saving,Dormant,2023-01-02,287023.08
12243,AC00012243,96,3,saving,Inactive,2024-05-07,218979.91
12244,AC00012244,23,2,Fixed Deposit,Inactive,2025-05-30,73067.78
12245,AC00012245,57,3,Fixed Deposit,Dormant,2022-09-29,436271.47
12246,AC00012246,90,3,saving,Closed,2023-01-10,442910.15
12247,AC00012247,69,1,saving,Active,2022-07-11,194861.21
12248,AC00012248,35,4,CURRENT,Inactive,2022-11-11,113976.89
12249,AC00012249,85,3,Savings,Dormant,2023-07-25,137874.02
12250,AC00012250,59,2,Fixed Deposit,active,2025-01-19,127129.61
12251,AC00012251,88,1,Fixed Deposit,Inactive,2023-12-02,288265.16
12252,AC00012252,34,4,CURRENT,Active,2023-10-16,293792.86
12253,AC00012253,91,3,saving,Dormant,2024-05-24,51207.18
12254,AC00012254,52,3,Savings,Closed,2026-04-11,167551.35
12255,AC00012255,47,1,Fixed Deposit,Inactive,2023-09-05,16034.07
12256,AC00012256,18,4,Current,active,2024-05-02,289445.03
12257,AC00012257,14,2,CURRENT,Dormant,2025-07-11,275228.78
12258,AC00012258,61,1,Current,Inactive,2023-04-03,106411.38
12259,AC00012259,68,3,saving,Inactive,2023-07-16,31727.31
12260,AC00012260,56,4,Current,Inactive,2023-03-27,9075.71
12261,AC00012261,91,2,Current,Closed,2026-02-01,50405.53
12262,AC00012262,62,4,Savings,Active,2025-11-10,365307.77
12263,AC00012263,11,2,Savings,Inactive,2023-06-02,190396.33
12264,AC00012264,72,2,Current,Active,2024-07-20,397256.78
12265,AC00012265,33,1,CURRENT,Active,2026-04-26,439826.9
12266,AC00012266,56,2,Fixed Deposit,Active,2023-08-09,81094.68
12267,AC00012267,17,2,Fixed Deposit,Dormant,2023-12-20,378399.35
12268,AC00012268,29,1,saving,Inactive,2025-03-15,214687.26
12269,AC00012269,45,2,Savings,Closed,2025-12-26,448730.61
12270,AC00012270,35,1,saving,active,2022-12-05,246129.45
12271,AC00012271,26,4,Current,active,2023-07-21,232365.23
12272,AC00012272,49,1,CURRENT,Closed,2025-09-14,181382.12
12273,AC00012273,12,4,Fixed Deposit,Inactive,2022-09-20,282641.45
12274,AC00012274,38,3,saving,Inactive,2024-03-11,356054.66
12275,AC00012275,7,3,Fixed Deposit,Inactive,2024-03-24,377983.68
12276,AC00012276,82,1,Savings,Inactive,2024-01-29,124692.51
12277,AC00012277,39,1,CURRENT,active,2023-04-25,408036.8
12278,AC00012278,16,3,Current,Dormant,2026-04-03,126794.12
12279,AC00012279,90,1,Fixed Deposit,Inactive,2023-11-27,399574.26
12280,AC00012280,82,3,Savings,Closed,2023-12-13,151761.98
12281,AC00012281,58,1,Current,Inactive,2023-02-08,259964.37
12282,AC00012282,62,3,Fixed Deposit,Dormant,2023-11-09,279957.49
12283,AC00012283,62,2,Fixed Deposit,Active,2024-10-03,497564.9
12284,AC00012284,78,4,CURRENT,Dormant,2025-12-01,160680.3
12285,AC00012285,36,2,Savings,Inactive,2023-02-06,166165.29
12286,AC00012286,94,2,saving,Closed,2023-04-28,254786.49
12287,AC00012287,30,2,Current,Active,2025-10-22,266569.92
12288,AC00012288,25,4,saving,Active,2025-09-30,161831.12
12289,AC00012289,42,3,CURRENT,Dormant,2022-11-04,498869.0
12290,AC00012290,96,4,saving,active,2025-04-12,105038.97
12291,AC00012291,40,4,saving,Active,2025-05-06,335328.12
12292,AC00012292,14,4,Current,Closed,2025-09-10,166491.99
12293,AC00012293,81,1,saving,Active,2025-10-20,266127.93
12294,AC00012294,8,4,CURRENT,Active,2025-05-23,359593.89
12295,AC00012295,88,1,Fixed Deposit,Closed,2023-02-15,8588.76
12296,AC00012296,42,4,saving,Inactive,2025-08-27,169614.69
12297,AC00012297,4,3,Savings,active,2024-02-23,65328.75
12298,AC00012298,22,4,Fixed Deposit,Dormant,2024-04-29,260675.8
12299,AC00012299,86,3,CURRENT,Active,2023-09-01,311937.93
12300,AC00012300,93,3,Fixed Deposit,Inactive,2022-08-16,222796.22
12301,AC00012301,5,1,Savings,Closed,2025-11-17,440465.68
12302,AC00012302,75,2,Fixed Deposit,Inactive,2024-10-26,304301.71
12303,AC00012303,50,1,Savings,active,2024-05-17,314232.97
12304,AC00012304,39,3,Fixed Deposit,Active,2025-09-07,135801.32
12305,AC00012305,38,3,Current,active,2026-03-18,335159.8
12306,AC00012306,19,4,saving,Closed,2023-12-24,252050.8
12307,AC00012307,87,3,Savings,Dormant,2024-12-30,267544.75
12308,AC00012308,2,4,Savings,Inactive,2023-09-30,146432.03
12309,AC00012309,55,2,Fixed Deposit,Active,2023-07-07,429271.91
12310,AC00012310,46,1,Savings,Inactive,2023-11-05,99897.06
12311,AC00012311,92,3,Savings,Inactive,2023-03-05,424164.77
12312,AC00012312,86,4,Fixed Deposit,Inactive,2022-12-07,70574.1
12313,AC00012313,59,3,CURRENT,active,2024-11-18,354508.11
12314,AC00012314,2,3,CURRENT,Active,2025-07-19,286907.33
12315,AC00012315,29,3,Current,Dormant,2022-08-30,430970.98
12316,AC00012316,48,3,Current,Active,2026-01-11,257247.54
12317,AC00012317,64,4,saving,Inactive,2025-08-03,338904.38
12318,AC00012318,43,2,Current,Dormant,2026-03-25,261940.86
12319,AC00012319,11,3,Fixed Deposit,Active,2024-10-28,374312.86
12320,AC00012320,58,3,Savings,Dormant,2025-01-11,285512.88
12321,AC00012321,16,1,Current,Closed,2024-04-25,480515.79
12322,AC00012322,15,1,Current,Dormant,2026-02-13,230069.58
12323,AC00012323,92,3,saving,Active,2023-03-15,376520.77
12324,AC00012324,21,1,Current,Dormant,2023-05-11,1088.07
12325,AC00012325,24,2,Fixed Deposit,Closed,2024-03-05,28464.21
12326,AC00012326,34,3,Savings,Inactive,2025-07-16,363894.85
12327,AC00012327,6,1,Fixed Deposit,Dormant,2026-02-28,223388.41
12328,AC00012328,67,1,Fixed Deposit,Dormant,2024-02-06,313734.74
12329,AC00012329,51,1,Fixed Deposit,Inactive,2022-07-20,230226.41
12330,AC00012330,97,3,saving,Dormant,2024-07-03,255084.31
12331,AC00012331,63,4,Savings,Dormant,2022-12-17,249212.65
12332,AC00012332,82,3,saving,active,2023-06-12,212839.91
12333,AC00012333,12,4,Savings,Dormant,2024-06-13,201100.4
12334,AC00012334,68,2,CURRENT,Closed,2026-03-17,389692.38
12335,AC00012335,28,3,saving,Inactive,2023-02-20,316894.63
12336,AC00012336,28,3,saving,active,2025-01-25,317435.78
12337,AC00012337,25,2,Savings,Inactive,2024-12-17,432585.75
12338,AC00012338,51,4,Savings,Inactive,2024-11-07,474323.82
12339,AC00012339,63,3,Current,active,2026-04-16,373962.64
12340,AC00012340,94,3,Current,active,2023-02-03,53270.96
12341,AC00012341,51,4,CURRENT,Closed,2024-11-09,174556.52
12342,AC00012342,33,4,saving,Dormant,2025-02-04,454160.53
12343,AC00012343,13,1,Current,active,2025-06-19,119796.26
12344,AC00012344,59,4,saving,Inactive,2023-05-21,448574.62
12345,AC00012345,23,3,CURRENT,Closed,2023-11-14,223911.45
12346,AC00012346,59,4,Current,Active,2024-07-01,96182.37
12347,AC00012347,90,1,Savings,Inactive,2025-08-31,219478.49
12348,AC00012348,11,4,Fixed Deposit,Dormant,2025-08-01,420531.17
12349,AC00012349,40,2,Savings,Inactive,2022-08-13,97273.61
12350,AC00012350,48,1,CURRENT,active,2026-05-12,372907.86
12351,AC00012351,34,3,saving,Active,2024-05-19,456844.68
12352,AC00012352,11,2,Fixed Deposit,active,2024-05-26,472208.61
12353,AC00012353,8,3,CURRENT,Closed,2023-08-24,102930.13
12354,AC00012354,2,1,Current,active,2025-03-12,417799.65
12355,AC00012355,12,2,Fixed Deposit,Active,2024-11-23,95748.79
12356,AC00012356,41,1,CURRENT,active,2024-01-20,456521.89
12357,AC00012357,12,1,CURRENT,Inactive,2023-10-28,276917.27
12358,AC00012358,86,4,saving,Dormant,2024-11-19,155036.46
12359,AC00012359,100,1,Savings,Inactive,2024-10-24,337002.6
12360,AC00012360,94,2,CURRENT,Inactive,2024-10-01,208662.72
12361,AC00012361,35,4,Savings,Inactive,2025-12-05,238608.59
12362,AC00012362,70,4,Savings,Closed,2025-01-08,437325.68
12363,AC00012363,62,3,saving,Active,2024-07-31,51651.27
12364,AC00012364,36,1,Current,Closed,2025-09-28,339317.88
12365,AC00012365,90,4,Savings,Closed,2025-02-24,10214.49
12366,AC00012366,84,4,Current,Inactive,2026-02-21,34384.64
12367,AC00012367,6,1,Fixed Deposit,active,2024-03-18,71721.74
12368,AC00012368,7,1,saving,Inactive,2022-11-09,104100.19
12369,AC00012369,95,2,saving,Active,2026-04-06,222180.82
12370,AC00012370,30,4,Current,Active,2025-05-02,73546.08
12371,AC00012371,4,4,Current,Closed,2025-05-14,256734.43
12372,AC00012372,67,3,saving,active,2024-04-10,299239.23
12373,AC00012373,13,1,saving,Dormant,2025-10-02,269931.14
12374,AC00012374,52,4,Savings,Dormant,2026-01-16,195570.34
12375,AC00012375,100,1,CURRENT,Active,2024-07-31,26031.39
12376,AC00012376,29,3,Savings,active,2023-09-22,384478.39
12377,AC00012377,15,2,Fixed Deposit,Dormant,2024-06-02,229792.13
12378,AC00012378,79,2,Savings,Dormant,2022-09-20,311498.84
12379,AC00012379,98,2,Fixed Deposit,Dormant,2024-01-29,463405.37
12380,AC00012380,70,1,saving,Active,2026-03-23,461672.58
12381,AC00012381,65,1,Savings,Dormant,2024-09-04,142983.28
12382,AC00012382,9,3,Fixed Deposit,Dormant,2023-07-07,449022.02
12383,AC00012383,31,2,Current,Active,2025-08-01,362232.89
12384,AC00012384,53,1,Current,Dormant,2026-03-07,46592.05
12385,AC00012385,92,2,saving,Inactive,2022-07-08,34225.56
12386,AC00012386,77,2,saving,active,2023-09-04,169104.66
12387,AC00012387,75,1,Savings,Inactive,2026-04-09,429262.74
12388,AC00012388,52,4,Savings,Closed,2025-09-04,63681.29
12389,AC00012389,83,2,CURRENT,Inactive,2025-07-01,132724.96
12390,AC00012390,15,3,saving,Closed,2022-09-28,433978.7
12391,AC00012391,56,2,Current,Inactive,2022-06-22,106495.05
12392,AC00012392,22,2,saving,active,2024-10-08,429646.57
12393,AC00012393,8,2,CURRENT,Active,2023-07-10,198185.8
12394,AC00012394,1,2,saving,Active,2022-07-11,238239.99
12395,AC00012395,99,3,saving,Inactive,2023-06-27,2630.98
12396,AC00012396,72,2,saving,Dormant,2022-06-06,247822.54
12397,AC00012397,45,2,Fixed Deposit,Active,2024-02-25,456451.59
12398,AC00012398,66,1,Savings,Closed,2024-02-06,401699.33
12399,AC00012399,56,1,Savings,Closed,2023-05-12,385248.2
12400,AC00012400,56,1,Current,Active,2023-10-18,95534.65
12401,AC00012401,48,3,saving,active,2026-01-06,45726.31
12402,AC00012402,22,4,Fixed Deposit,Inactive,2023-08-14,387280.07
12403,AC00012403,61,4,Current,Inactive,2025-08-18,266751.95
12404,AC00012404,78,1,saving,Active,2022-12-30,193715.05
12405,AC00012405,93,1,saving,Dormant,2025-12-01,468304.64
12406,AC00012406,7,2,CURRENT,Inactive,2024-04-11,415524.4
12407,AC00012407,78,4,Savings,Closed,2026-04-29,190167.1
12408,AC00012408,18,3,Current,Active,2024-02-15,185847.51
12409,AC00012409,59,4,CURRENT,Active,2026-02-19,44831.49
12410,AC00012410,40,3,Savings,active,2023-02-01,5636.6
12411,AC00012411,87,2,saving,active,2025-12-07,82935.54
12412,AC00012412,68,2,Fixed Deposit,Closed,2024-08-12,28301.96
12413,AC00012413,39,4,Savings,Closed,2024-01-08,391903.54
12414,AC00012414,19,1,Current,Dormant,2023-11-03,474933.6
12415,AC00012415,27,2,Savings,Inactive,2024-10-27,356833.18
12416,AC00012416,37,1,Current,active,2023-10-03,349902.24
12417,AC00012417,26,1,Fixed Deposit,Closed,2025-11-10,471300.92
12418,AC00012418,72,4,Fixed Deposit,Closed,2024-03-30,130983.46
12419,AC00012419,72,4,Fixed Deposit,Closed,2025-01-15,142596.9
12420,AC00012420,79,3,Savings,Inactive,2023-04-23,116528.28
12421,AC00012421,94,1,saving,active,2025-12-01,484557.91
12422,AC00012422,38,1,Current,active,2025-03-11,257961.06
12423,AC00012423,78,2,Fixed Deposit,active,2023-11-20,391970.25
12424,AC00012424,45,4,CURRENT,Active,2025-10-27,370209.99
12425,AC00012425,73,3,Current,Inactive,2024-02-01,246092.49
12426,AC00012426,95,2,Current,Active,2024-10-02,448751.21
12427,AC00012427,63,1,CURRENT,active,2026-05-18,205464.51
12428,AC00012428,51,1,CURRENT,Active,2022-08-11,498646.07
12429,AC00012429,31,1,saving,active,2023-06-29,441853.69
12430,AC00012430,57,3,Current,active,2024-01-12,446998.12
12431,AC00012431,21,2,Fixed Deposit,Dormant,2022-07-22,461320.39
12432,AC00012432,100,4,CURRENT,active,2024-02-23,307059.35
12433,AC00012433,66,3,Current,active,2022-09-27,183858.77
12434,AC00012434,16,3,Fixed Deposit,Active,2023-11-11,11000.74
12435,AC00012435,61,1,saving,Active,2025-02-23,269464.03
12436,AC00012436,18,2,CURRENT,Active,2024-05-15,221697.05
12437,AC00012437,27,4,saving,Active,2024-04-02,46017.04
12438,AC00012438,15,1,Savings,Closed,2026-05-12,198622.68
12439,AC00012439,41,4,CURRENT,Dormant,2026-01-08,140016.48
12440,AC00012440,12,1,saving,Dormant,2022-10-26,278614.05
12441,AC00012441,63,1,Savings,Active,2023-08-26,194228.53
12442,AC00012442,64,2,CURRENT,Active,2025-07-03,214855.67
12443,AC00012443,73,3,Fixed Deposit,Active,2024-01-28,378233.9
12444,AC00012444,35,3,Fixed Deposit,Dormant,2025-06-02,491158.05
12445,AC00012445,4,2,Fixed Deposit,Dormant,2023-11-22,449271.13
12446,AC00012446,79,4,Fixed Deposit,Inactive,2023-06-15,138313.53
12447,AC00012447,4,1,Savings,Dormant,2022-11-23,282024.95
12448,AC00012448,20,2,Fixed Deposit,Active,2025-05-31,214076.8
12449,AC00012449,72,1,saving,active,2025-04-06,73351.69
12450,AC00012450,13,2,Current,Inactive,2025-10-01,389262.55
12451,AC00012451,94,3,Current,Active,2024-10-14,449797.94
12452,AC00012452,37,3,CURRENT,Active,2023-09-04,46856.31
12453,AC00012453,46,3,CURRENT,Dormant,2025-11-19,64715.34
12454,AC00012454,5,1,saving,Active,2025-09-07,273859.97
12455,AC00012455,94,1,Savings,active,2025-11-25,251309.98
12456,AC00012456,39,1,saving,Active,2024-07-19,307098.42
12457,AC00012457,1,2,CURRENT,Closed,2023-03-19,77871.92
12458,AC00012458,66,2,CURRENT,Dormant,2022-10-07,158273.02
12459,AC00012459,57,4,Fixed Deposit,Active,2022-06-12,214780.92
12460,AC00012460,36,1,CURRENT,Closed,2022-08-01,42534.29
12461,AC00012461,26,1,Fixed Deposit,active,2022-07-08,152474.3
12462,AC00012462,50,2,saving,active,2022-09-21,476485.6
12463,AC00012463,96,1,Current,Closed,2024-11-20,118588.49
12464,AC00012464,99,1,Fixed Deposit,Dormant,2024-07-12,96323.73
12465,AC00012465,85,4,saving,active,2023-03-11,477361.4
12466,AC00012466,76,1,CURRENT,Inactive,2024-07-28,324928.78
12467,AC00012467,37,1,Fixed Deposit,Active,2024-06-19,283954.27
